report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
0;20210116182641;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;NONE;2920726584;241723207;0;0;3;-80;LTE;405;866;62;131802;19;1;-80;-7;68;4;1;4;20.26227921;85.85689456;2300;38900;null;null;null;null;;;null;null;null;null;null;
1;20210116182642;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;NONE;2920726584;241723207;0;0;3;-80;LTE;405;866;62;131802;19;1;-80;-7;68;4;1;4;20.26227819;85.8568952;2300;38900;null;null;null;null;;;null;null;null;null;null;
2;20210116182643;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;NONE;2920726584;241723207;0;0;3;-80;LTE;405;866;62;131802;19;1;-80;-7;68;4;1;4;20.26227764;85.85689552;2300;38900;null;null;null;null;;;null;null;null;null;null;
3;20210116182644;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;NONE;2920726584;241723207;0;0;4;-79;LTE;405;866;62;131802;19;1;-76;-7;68;4;1;4;20.26227666;85.85689611;2300;38900;null;null;null;null;;;null;null;null;null;null;
4;20210116182645;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;0;0;4;-79;LTE;405;866;62;131802;19;1;-76;-7;68;4;1;4;20.26227616;85.85689641;2300;38900;null;null;null;null;;;null;null;null;null;null;
5;20210116182646;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;0;0;4;-79;LTE;405;866;62;131802;19;1;-76;-7;68;4;1;4;20.26227583;85.85689654;2300;38900;null;null;null;null;;;null;null;null;null;null;
6;20210116182647;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-84;LTE;405;866;62;131802;19;1;-75;-7;68;4;1;4;20.26227571;85.85689654;2300;38900;null;null;null;null;;;null;null;null;null;null;
7;20210116182648;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-84;LTE;405;866;62;131802;19;1;-75;-7;68;4;1;4;20.26227565;85.85689654;2300;38900;null;null;null;null;;;null;null;null;null;null;
8;20210116182649;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-84;LTE;405;866;62;131802;19;1;-75;-7;2;4;1;4;20.26227561;85.85689653;2300;38900;null;null;null;null;;;null;null;null;null;null;
9;20210116182650;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-82;LTE;405;866;62;131802;19;1;-76;-7;2;4;1;4;20.26227523;85.85689682;2300;38900;null;null;null;null;;;null;null;null;null;null;
10;20210116182651;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-82;LTE;405;866;62;131802;19;1;-76;-7;2;4;1;4;20.26227504;85.85689696;2300;38900;null;null;null;null;;;null;null;null;null;null;
11;20210116182652;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-81;LTE;405;866;62;131802;19;1;-75;-8;2;4;1;4;20.26227495;85.85689703;2300;38900;null;null;null;null;;;null;null;null;null;null;
12;20210116182653;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-81;LTE;405;866;62;131802;19;1;-75;-8;2;4;1;4;20.26227474;85.85689724;2300;38900;null;null;null;null;;;null;null;null;null;null;
13;20210116182654;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-81;LTE;405;866;62;131802;19;1;-75;-8;2;4;1;4;20.26227463;85.85689734;2300;38900;null;null;null;null;;;null;null;null;null;null;
14;20210116182655;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-77;LTE;405;866;62;131802;19;1;-74;-8;2;4;1;4;20.26227389;85.85689812;2300;38900;null;null;null;null;;;null;null;null;null;null;
15;20210116182656;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-77;LTE;405;866;62;131802;19;1;-74;-8;52;4;1;4;20.26227233;85.85689969;2300;38900;null;null;null;null;;;null;null;null;null;null;
16;20210116182657;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;DORMANT;2920726584;241723207;8;0;4;-77;LTE;405;866;62;131802;19;1;-74;-8;52;4;1;4;20.26227156;85.85690049;2300;38900;null;null;null;null;;;null;null;null;null;null;
17;20210116182659;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;NONE;2920728926;241730746;0;0;3;-77;LTE;405;866;62;131802;19;1;-75;-7;-12;4;1;4;20.2622715;85.8569006;2300;38900;null;null;null;null;;;null;null;null;null;null;
18;20210116182700;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920745639;241731706;0;0;3;-77;LTE;405;866;62;131802;19;1;-75;-7;-12;4;1;4;20.26227146;85.85690065;2300;38900;null;null;null;null;;;null;null;null;null;null;
19;20210116182701;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920752992;241733186;0;0;3;-79;LTE;405;866;62;131802;19;1;-75;-8;-12;4;1;4;20.26227145;85.85690068;2300;38900;null;null;null;null;;;null;null;null;null;null;
20;20210116182702;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920760471;241734798;0;0;3;-79;LTE;405;866;62;131802;19;1;-75;-8;-12;4;1;4;20.26227142;85.85690069;2300;38900;null;null;null;null;;;null;null;null;null;null;
21;20210116182703;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920768804;241737434;0;0;3;-79;LTE;405;866;62;131802;19;1;-75;-8;-12;4;1;5;20.26227141;85.85690069;2300;38900;null;null;null;null;;;null;null;null;null;null;
22;20210116182704;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920778060;241738938;0;0;3;-83;LTE;405;866;62;131802;19;1;-75;-9;-12;4;1;6;20.26227141;85.85690072;2300;38900;null;null;null;null;;;null;null;null;null;null;
23;20210116182705;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920782924;241742016;0;0;3;-83;LTE;405;866;62;131802;19;1;-75;-9;-12;4;1;6;20.2622714;85.85690074;2300;38900;null;null;null;null;;;null;null;null;null;null;
24;20210116182706;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920793520;241745984;0;0;3;-83;LTE;405;866;62;131802;19;1;-75;-9;100;4;1;7;20.2622714;85.85690075;2300;38900;null;null;null;null;;;null;null;null;null;null;
25;20210116182707;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920801458;241752076;0;0;3;-87;LTE;405;866;62;131802;19;1;-76;-9;44;4;1;11;20.2622714;85.85690076;2300;38900;null;null;null;null;;;null;null;null;null;null;
26;20210116182708;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920810616;241755108;0;0;3;-87;LTE;405;866;62;131802;19;1;-76;-9;44;4;1;11;20.26227139;85.85690076;2300;38900;null;null;null;null;;;null;null;null;null;null;
27;20210116182709;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920816213;241757339;0;0;3;-86;LTE;405;866;62;131802;19;1;-74;-7;44;4;1;12;20.26227138;85.85690077;2300;38900;null;null;null;null;;;null;null;null;null;null;
28;20210116182710;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920824656;241759185;0;0;3;-86;LTE;405;866;62;131802;19;1;-74;-7;44;4;1;13;20.26227137;85.85690078;2300;38900;null;null;null;null;;;null;null;null;null;null;
29;20210116182711;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920832837;241761655;0;0;3;-86;LTE;405;866;62;131802;19;1;-74;-7;44;4;1;13;20.26227142;85.85690074;2300;38900;null;null;null;null;;;null;null;null;null;null;
30;20210116182712;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920843077;241762307;0;0;3;-86;LTE;405;866;62;131802;19;1;-75;-9;-34;4;1;13;20.26227144;85.85690072;2300;38900;null;null;null;null;;;null;null;null;null;null;
31;20210116182713;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920846917;241762559;0;0;3;-86;LTE;405;866;62;131802;19;1;-75;-9;-34;4;1;15;20.26227147;85.85690072;2300;38900;null;null;null;null;;;null;null;null;null;null;
32;20210116182714;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920858487;241765443;0;0;3;-86;LTE;405;866;62;131802;19;1;-75;-9;-34;4;1;15;20.26227148;85.85690072;2300;38900;null;null;null;null;;;null;null;null;null;null;
33;20210116182715;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920865549;241765963;0;0;4;-85;LTE;405;866;62;131802;19;1;-80;-8;50;4;1;15;20.26227148;85.85690072;2300;38900;null;null;null;null;;;null;null;null;null;null;
34;20210116182716;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920874509;241766583;0;0;4;-85;LTE;405;866;62;131802;19;1;-80;-8;50;4;1;16;20.26227146;85.85690071;2300;38900;null;null;null;null;;;null;null;null;null;null;
35;20210116182717;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920880909;241766967;0;0;4;-85;LTE;405;866;62;131802;19;1;-80;-8;50;4;1;13;20.26227143;85.85690067;2300;38900;null;null;null;null;;;null;null;null;null;null;
36;20210116182718;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920889793;241770658;0;0;4;-86;LTE;405;866;62;131802;19;1;-80;-8;50;4;1;11;20.26227148;85.85690068;2300;38900;null;null;null;null;;;null;null;null;null;null;
37;20210116182719;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920898079;241773028;0;0;4;-86;LTE;405;866;62;131802;19;1;-80;-8;14;4;1;10;20.26227147;85.85690065;2300;38900;null;null;null;null;;;null;null;null;null;null;
38;20210116182720;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920907232;241773716;0;0;5;-92;LTE;405;866;62;131802;19;1;-85;-9;14;4;1;10;20.26227144;85.85690064;2300;38900;null;null;null;null;;;null;null;null;null;null;
39;20210116182721;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920913014;241774088;0;0;5;-92;LTE;405;866;62;131802;19;1;-85;-9;-62;4;1;11;20.26227504;85.85690269;2300;38900;null;null;null;null;;;null;null;null;null;null;
40;20210116182722;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920921974;241774708;0;0;5;-92;LTE;405;866;62;131802;19;1;-85;-9;-62;4;1;11;20.26228013;85.85690302;2300;38900;null;null;null;null;;;null;null;null;null;null;
41;20210116182723;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920929878;241777220;0;0;4;-88;LTE;405;866;62;131802;19;1;-82;-10;-62;4;1;11;20.26228663;85.85690752;2300;38900;null;null;null;null;;;null;null;null;null;null;
42;20210116182724;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920939156;241780817;0;0;4;-88;LTE;405;866;62;131802;19;1;-82;-10;96;4;1;10;20.26229031;85.85691979;2300;38900;null;null;null;null;;;null;null;null;null;null;
43;20210116182725;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920947498;241781429;0;0;4;-88;LTE;405;866;62;131802;19;1;-82;-10;96;4;1;10;20.26228787;85.85692662;2300;38900;null;null;null;null;;;null;null;null;null;null;
44;20210116182726;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920953898;241781865;0;0;3;-84;LTE;405;866;62;131802;19;1;-78;-9;144;4;1;10;20.262289;85.85692818;2300;38900;null;null;null;null;;;null;null;null;null;null;
45;20210116182727;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920963205;241785614;0;0;3;-84;LTE;405;866;62;131802;19;1;-78;-9;144;4;1;10;20.26229035;85.85693133;2300;38900;null;null;null;null;;;null;null;null;null;null;
46;20210116182728;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920971547;241786226;0;0;3;-84;LTE;405;866;62;131802;19;1;-78;-9;144;4;1;10;20.26229558;85.85693736;2300;38900;null;null;null;null;;;null;null;null;null;null;
47;20210116182729;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920977947;241786662;0;0;3;-81;LTE;405;866;62;131802;19;1;-79;-10;144;4;1;10;20.26229778;85.85694244;2300;38900;null;null;null;null;;;null;null;null;null;null;
48;20210116182730;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920986907;241787238;0;0;3;-81;LTE;405;866;62;131802;19;1;-79;-10;82;4;1;10;20.2622963;85.85695423;2300;38900;null;null;null;null;;;null;null;null;null;null;
49;20210116182731;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2920994587;241787694;0;0;3;-81;LTE;405;866;62;131802;19;1;-79;-10;82;4;1;10;20.26229516;85.85697017;2300;38900;null;null;null;null;;;null;null;null;null;null;
50;20210116182732;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921001503;241788198;0;0;3;-84;LTE;405;866;62;131802;19;1;-79;-10;82;4;1;4;20.26229611;85.85698381;2300;38900;null;null;null;null;;;null;null;null;null;null;
51;20210116182733;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921009255;241789583;0;0;3;-84;LTE;405;866;62;131802;19;1;-79;-10;98;4;1;4;20.26229808;85.85699662;2300;38900;null;null;null;null;;;null;null;null;null;null;
52;20210116182734;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921019513;241792235;0;0;3;-84;LTE;405;866;62;131802;19;1;-79;-10;98;4;1;4;20.26230117;85.85700926;2300;38900;null;null;null;null;;;null;null;null;null;null;
53;20210116182735;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921027193;241792787;0;0;4;-77;LTE;405;866;62;131802;19;1;-80;-12;16;4;1;4;20.26230452;85.85702178;2300;38900;null;null;null;null;;;null;null;null;null;null;
54;20210116182736;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921033593;241793183;0;0;4;-77;LTE;405;866;62;131802;19;1;-80;-12;16;4;1;4;20.26230758;85.85703353;2300;38900;null;null;null;null;;;null;null;null;null;null;
55;20210116182737;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921041935;241793759;0;0;4;-77;LTE;405;866;62;131802;19;1;-80;-12;16;4;1;4;20.26231058;85.85704575;2300;38900;null;null;null;null;;;null;null;null;null;null;
56;20210116182738;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921049615;241794251;0;0;3;-79;LTE;405;866;62;131802;19;1;-81;-13;16;4;1;3;20.26231301;85.85705902;2300;38900;null;null;null;null;;;null;null;null;null;null;
57;20210116182739;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921057295;241794771;0;0;3;-79;LTE;405;866;62;131802;19;1;-81;-13;18;4;1;3;20.26231445;85.85706777;2300;38900;null;null;null;null;;;null;null;null;null;null;
58;20210116182740;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921064975;241795271;0;0;3;-79;LTE;405;866;62;131802;19;1;-81;-13;18;4;1;3;20.26231662;85.85707739;2300;38900;null;null;null;null;;;null;null;null;null;null;
59;20210116182741;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921073935;241795835;0;0;3;-77;LTE;405;866;62;131802;19;1;-77;-10;18;4;1;3;20.26231975;85.85708865;2300;38900;null;null;null;null;;;null;null;null;null;null;
60;20210116182742;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921081987;241802680;0;0;3;-77;LTE;405;866;62;131802;19;1;-77;-10;112;4;1;3;20.26232292;85.85710021;2300;38900;null;null;null;null;;;null;null;null;null;null;
61;20210116182743;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921088387;241803096;0;0;3;-77;LTE;405;866;62;131802;19;1;-77;-10;112;4;1;3;20.26232579;85.85711202;2300;38900;null;null;null;null;;;null;null;null;null;null;
62;20210116182744;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921098627;241803772;0;0;3;-77;LTE;405;866;62;131802;19;1;-79;-14;140;4;1;3;20.26232846;85.85712274;2300;38900;null;null;null;null;;;null;null;null;null;null;
63;20210116182745;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921105686;241804300;0;0;3;-77;LTE;405;866;62;131802;19;1;-79;-14;140;4;1;3;20.26233067;85.85713341;2300;38900;null;null;null;null;;;null;null;null;null;null;
64;20210116182746;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921114028;241804888;0;0;3;-77;LTE;405;866;62;131802;19;1;-79;-14;140;4;1;3;20.26233253;85.85714384;2300;38900;null;null;null;null;;;null;null;null;null;null;
65;20210116182747;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921122238;241806663;0;0;4;-74;LTE;405;866;62;131802;19;1;-75;-10;140;4;1;3;20.26233649;85.85715366;2300;38900;null;null;null;null;;;null;null;null;null;null;
66;20210116182748;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921130718;241807968;0;0;4;-74;LTE;405;866;62;131802;19;1;-75;-10;104;4;1;3;20.26234313;85.85716307;2300;38900;null;null;null;null;;;null;null;null;null;null;
67;20210116182749;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921137826;241808496;0;0;4;-74;LTE;405;866;62;131802;19;1;-75;-10;104;4;1;3;20.26235332;85.85717084;2300;38900;null;null;null;null;;;null;null;null;null;null;
68;20210116182750;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921147316;241810251;0;0;2;-79;LTE;405;866;62;131802;19;1;-78;-12;56;4;1;3;20.26236577;85.85717598;2300;38900;null;null;null;null;;;null;null;null;null;null;
69;20210116182751;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921155230;241813732;0;0;2;-79;LTE;405;866;62;131802;19;1;-78;-12;56;4;1;3;20.26237877;85.85717693;2300;38900;null;null;null;null;;;null;null;null;null;null;
70;20210116182752;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921162910;241814216;0;0;2;-79;LTE;405;866;62;131802;19;1;-78;-12;56;4;1;3;20.26239269;85.8571748;2300;38900;null;null;null;null;;;null;null;null;null;null;
71;20210116182753;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921171870;241814800;0;0;3;-76;LTE;405;866;62;131802;19;1;-74;-10;112;4;1;3;20.26240458;85.85716971;2300;38900;null;null;null;null;;;null;null;null;null;null;
72;20210116182754;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921178393;241817400;0;0;3;-76;LTE;405;866;62;131802;19;1;-74;-10;112;4;1;3;20.26241473;85.85716218;2300;38900;null;null;null;null;;;null;null;null;null;null;
73;20210116182755;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921185455;241817928;0;0;3;-76;LTE;405;866;62;131802;19;1;-74;-10;112;4;1;3;20.26242448;85.85715354;2300;38900;null;null;null;null;;;null;null;null;null;null;
74;20210116182756;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921195695;241818612;0;0;3;-75;LTE;405;866;62;131802;19;1;-70;-10;112;4;1;3;20.26243211;85.85714521;2300;38900;null;null;null;null;;;null;null;null;null;null;
75;20210116182757;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921202439;241826508;0;0;3;-75;LTE;405;866;62;131802;19;1;-70;-10;58;4;1;3;20.26244073;85.85713845;2300;38900;null;null;null;null;;;null;null;null;null;null;
76;20210116182758;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921210119;241827020;0;0;3;-75;LTE;405;866;62;131802;19;1;-70;-10;58;4;1;3;20.26245061;85.85713131;2300;38900;null;null;null;null;;;null;null;null;null;null;
77;20210116182759;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921219120;241827656;0;0;5;-74;LTE;405;866;62;131802;19;1;-78;-11;68;4;1;3;20.26246182;85.85712322;2300;38900;null;null;null;null;;;null;null;null;null;null;
78;20210116182800;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921226800;241828200;0;0;5;-74;LTE;405;866;62;131802;19;1;-78;-11;68;4;1;3;20.26247428;85.85711453;2300;38900;null;null;null;null;;;null;null;null;null;null;
79;20210116182801;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921234480;241828736;0;0;5;-74;LTE;405;866;62;131802;19;1;-78;-11;68;4;1;3;20.26248534;85.85710723;2300;38900;null;null;null;null;;;null;null;null;null;null;
80;20210116182802;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921242160;241829240;0;0;3;-75;LTE;405;866;62;3785;26;277;-70;-11;86;4;1;3;20.26249569;85.85710111;2300;38900;null;null;null;null;;;null;null;null;null;null;
81;20210116182803;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921251120;241829884;0;0;3;-75;LTE;405;866;62;3785;26;277;-70;-11;86;4;1;3;20.26250519;85.85709546;2300;38900;null;null;null;null;;;null;null;null;null;null;
82;20210116182804;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921258800;241830412;0;0;3;-75;LTE;405;866;62;3785;26;277;-70;-11;86;4;1;3;20.2625133;85.85709036;2300;38900;null;null;null;null;;;null;null;null;null;null;
83;20210116182805;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921266480;241830920;0;0;2;-77;LTE;405;866;62;3785;26;277;-80;-15;86;4;1;3;20.26252178;85.85708472;2300;38900;null;null;null;null;;;null;null;null;null;null;
84;20210116182806;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921272880;241831316;0;0;2;-77;LTE;405;866;62;3785;26;277;-80;-15;90;4;1;3;20.26253059;85.85707842;2300;38900;null;null;null;null;;;null;null;null;null;null;
85;20210116182807;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921280560;241831776;0;0;2;-77;LTE;405;866;62;3785;26;277;-80;-15;90;4;1;3;20.26253873;85.85707106;2300;38900;null;null;null;null;;;null;null;null;null;null;
86;20210116182808;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921292352;241834722;0;0;5;-85;LTE;405;866;62;8586;19;454;-80;-10;90;4;1;3;20.26254734;85.85706376;2300;38900;null;null;null;null;;;null;null;null;null;null;
87;20210116182809;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921300032;241835274;0;0;5;-85;LTE;405;866;62;8586;19;454;-80;-10;90;4;1;3;20.26255695;85.85705646;2300;38900;null;null;null;null;;;null;null;null;null;null;
88;20210116182810;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921307712;241835810;0;0;5;-85;LTE;405;866;62;8586;19;454;-80;-10;90;4;1;3;20.26256985;85.85704811;2300;38900;null;null;null;null;;;null;null;null;null;null;
89;20210116182811;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921315442;241838226;0;0;4;-76;LTE;405;866;62;8586;19;454;-70;-9;156;4;1;3;20.26258045;85.85704162;2300;38900;null;null;null;null;;;null;null;null;null;null;
90;20210116182812;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921322516;241840642;0;0;4;-76;LTE;405;866;62;8586;19;454;-70;-9;156;4;1;3;20.2625874;85.85703725;2300;38900;null;null;null;null;;;null;null;null;null;null;
91;20210116182813;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921331532;241843226;0;0;4;-76;LTE;405;866;62;8586;19;454;-70;-9;156;4;1;3;20.26259522;85.85703191;2300;38900;null;null;null;null;;;null;null;null;null;null;
92;20210116182814;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921340492;241843806;0;0;4;-79;LTE;405;866;62;8586;19;454;-70;-13;156;4;1;3;20.26260309;85.85702446;2300;38900;null;null;null;null;;;null;null;null;null;null;
93;20210116182815;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921346770;241844234;0;0;4;-79;LTE;405;866;62;8586;19;454;-70;-13;156;4;1;3;20.26261037;85.85701698;2300;38900;null;null;null;null;;;null;null;null;null;null;
94;20210116182816;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921355730;241844762;0;0;4;-79;LTE;405;866;62;8586;19;454;-70;-13;156;4;1;3;20.26261765;85.85700999;2300;38900;null;null;null;null;;;null;null;null;null;null;
95;20210116182817;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921363410;241845230;0;0;3;-77;LTE;405;866;62;8586;19;454;-77;-13;156;4;1;3;20.26262493;85.85700368;2300;38900;null;null;null;null;;;null;null;null;null;null;
96;20210116182818;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921372420;241847798;0;0;3;-77;LTE;405;866;62;8586;19;454;-77;-13;156;4;1;3;20.26263162;85.85699729;2300;38900;null;null;null;null;;;null;null;null;null;null;
97;20210116182819;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921380100;241848314;0;0;3;-77;LTE;405;866;62;8586;19;454;-77;-13;156;4;1;3;20.26263883;85.85698952;2300;38900;null;null;null;null;;;null;null;null;null;null;
98;20210116182820;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921385882;241848722;0;0;3;-76;LTE;405;866;62;8586;19;454;-78;-16;124;4;1;3;20.26264589;85.85698291;2300;38900;null;null;null;null;;;null;null;null;null;null;
99;20210116182821;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921394842;241849310;0;0;3;-76;LTE;405;866;62;8586;19;454;-78;-16;124;4;1;3;20.26265447;85.85697675;2300;38900;null;null;null;null;;;null;null;null;null;null;
100;20210116182822;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921403836;241853914;0;0;3;-76;LTE;405;866;62;8586;19;454;-78;-16;124;4;1;3;20.26266496;85.85697187;2300;38900;null;null;null;null;;;null;null;null;null;null;
101;20210116182823;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921409612;241854338;0;0;3;-76;LTE;405;866;62;131802;19;1;-75;-8;124;4;1;3;20.26267347;85.85696853;2300;38900;null;null;null;null;;;null;null;null;null;null;
102;20210116182824;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921420526;241857030;0;0;3;-76;LTE;405;866;62;131802;19;1;-75;-8;160;4;1;3;20.26268201;85.85696509;2300;38900;null;null;null;null;;;null;null;null;null;null;
103;20210116182825;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921427588;241857498;0;0;3;-76;LTE;405;866;62;131802;19;1;-75;-8;160;4;1;3;20.26269069;85.85696073;2300;38900;null;null;null;null;;;null;null;null;null;null;
104;20210116182826;READY;IND airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;2921436548;241858038;0;0;3;-73;LTE;405;866;62;131802;19;1;-72;-13;100;4;1;3;20.26269903;85.85695524;2300;38900;null;null;null;null;;;null;null;null;null;null;
