report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
38;20210116203502;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3443431;1674640;0;0;4;-88;LTE;404;40;52303;904222;50;264;-89;-12;48;3;1;3;13.04177635;80.23907961;2100;390;null;null;null;null;;;null;null;null;null;null;
39;20210116203503;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3443707;1675178;0;0;4;-91;LTE;404;40;52303;904439;52;134;-91;-10;66;3;1;3;13.041782;80.23907936;2100;390;null;null;null;null;;;null;null;null;null;null;
40;20210116203504;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3443924;1675322;0;0;4;-91;LTE;404;40;52303;904439;52;134;-91;-10;66;3;1;3;13.04178863;80.23908493;2100;390;null;null;null;null;;;null;null;null;null;null;
41;20210116203505;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3443924;1675322;0;0;6;-95;LTE;404;40;52303;904439;52;134;-86;-7;66;3;1;3;13.04179524;80.23909199;2100;390;null;null;null;null;;;null;null;null;null;null;
42;20210116203506;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3444141;1675538;0;0;6;-95;LTE;404;40;52303;904439;52;134;-86;-7;148;3;1;3;13.04180141;80.23909726;2100;390;null;null;null;null;;;null;null;null;null;null;
43;20210116203507;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3444141;1675538;0;0;4;-88;LTE;404;40;52303;904439;52;134;-88;-5;148;3;1;3;13.0418079;80.23909962;2100;390;null;null;null;null;;;null;null;null;null;null;
44;20210116203508;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3444141;1675538;0;0;4;-88;LTE;404;40;52303;904439;52;134;-88;-5;14;3;1;3;13.04181482;80.23910065;2100;390;null;null;null;null;;;null;null;null;null;null;
45;20210116203509;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3444792;1675910;0;0;4;-87;LTE;404;40;52303;904439;52;134;-81;-5;14;4;1;3;13.0418243;80.23910085;2100;390;null;null;null;null;;;null;null;null;null;null;
46;20210116203510;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3445153;1676270;0;0;4;-87;LTE;404;40;52303;904439;52;134;-81;-5;64;4;1;3;13.04183679;80.23909992;2100;390;null;null;null;null;;;null;null;null;null;null;
47;20210116203511;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3445153;1676270;0;0;4;-87;LTE;404;40;52303;904439;52;134;-81;-5;64;4;1;3;13.04184795;80.23909981;2100;390;null;null;null;null;;;null;null;null;null;null;
48;20210116203512;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3445153;1677282;0;0;3;-90;LTE;404;40;52303;904439;52;134;-78;-6;64;4;1;3;13.04185889;80.23910088;2100;390;null;null;null;null;;;null;null;null;null;null;
49;20210116203513;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3446041;1677460;0;0;3;-90;LTE;404;40;52303;904439;52;134;-78;-6;64;4;1;3;13.04186945;80.23910307;2100;390;null;null;null;null;;;null;null;null;null;null;
50;20210116203514;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3446041;1677460;0;0;3;-90;LTE;404;40;52303;904439;52;134;-78;-6;64;4;1;3;13.04187869;80.23910787;2100;390;null;null;null;null;;;null;null;null;null;null;
51;20210116203515;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3446161;1677693;0;0;3;-90;LTE;404;40;52303;904439;52;134;-81;-7;124;4;1;3;13.04188387;80.23911272;2100;390;null;null;null;null;;;null;null;null;null;null;
52;20210116203516;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3536409;1686801;0;0;3;-90;LTE;404;40;52303;904439;52;134;-81;-7;124;4;1;3;13.04189259;80.23911834;2100;390;null;null;null;null;;;null;null;null;null;null;
53;20210116203517;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3560805;1687701;0;0;4;-86;LTE;404;40;52303;904439;52;134;-83;-9;64;4;1;3;13.04189906;80.23912032;2100;390;null;null;null;null;;;null;null;null;null;null;
54;20210116203518;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3560805;1687869;0;0;4;-86;LTE;404;40;52303;904439;52;134;-83;-9;64;4;1;3;13.04190117;80.23912;2100;390;null;null;null;null;;;null;null;null;null;null;
55;20210116203519;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;OUT;3560925;1687869;0;0;4;-86;LTE;404;40;52303;904439;52;134;-83;-9;64;4;1;3;13.04190447;80.23912145;2100;390;null;null;null;null;;;null;null;null;null;null;
56;20210116203520;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;IN;3574300;1690641;0;0;3;-85;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04191423;80.23911899;2100;390;null;null;null;null;;;null;null;null;null;null;
57;20210116203521;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3574420;1690816;0;0;3;-85;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04192486;80.2391164;2100;390;null;null;null;null;;;null;null;null;null;null;
58;20210116203522;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3574420;1690816;0;0;3;-85;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04193551;80.23911781;2100;390;null;null;null;null;;;null;null;null;null;null;
59;20210116203523;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3574420;1690816;0;0;3;-83;LTE;404;40;52303;904439;52;134;-76;-7;64;4;1;3;13.04194429;80.23912031;2100;390;null;null;null;null;;;null;null;null;null;null;
60;20210116203524;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3574677;1691070;0;0;3;-83;LTE;404;40;52303;904439;52;134;-76;-7;64;4;1;3;13.04195192;80.23912404;2100;390;null;null;null;null;;;null;null;null;null;null;
61;20210116203525;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3574677;1691070;0;0;3;-81;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04195824;80.23912658;2100;390;null;null;null;null;;;null;null;null;null;null;
62;20210116203526;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3574677;1691070;0;0;3;-81;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04196232;80.23913114;2100;390;null;null;null;null;;;null;null;null;null;null;
63;20210116203527;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3575802;1694596;0;0;3;-81;LTE;404;40;52303;904439;52;134;-81;-10;64;4;1;3;13.04196606;80.23913588;2100;390;null;null;null;null;;;null;null;null;null;null;
64;20210116203528;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3577965;1694788;0;0;3;-83;LTE;404;40;52303;904439;52;134;-84;-9;92;4;1;3;13.0419674;80.23913933;2100;390;null;null;null;null;;;null;null;null;null;null;
65;20210116203529;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3577965;1694788;0;0;3;-83;LTE;404;40;52303;904439;52;134;-84;-9;92;4;1;3;13.04196978;80.2391431;2100;390;null;null;null;null;;;null;null;null;null;null;
66;20210116203530;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3577965;1694788;0;0;3;-83;LTE;404;40;52303;904439;52;134;-84;-9;92;4;1;3;13.04197368;80.23914579;2100;390;null;null;null;null;;;null;null;null;null;null;
67;20210116203531;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3577965;1694788;0;0;3;-84;LTE;404;40;52303;904222;51;265;-82;-9;92;4;1;3;13.04197856;80.23915023;2100;390;null;null;null;null;;;null;null;null;null;null;
68;20210116203532;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3577965;1694788;0;0;3;-84;LTE;404;40;52303;904222;51;265;-82;-9;112;4;1;3;13.04198484;80.23915696;2100;390;null;null;null;null;;;null;null;null;null;null;
69;20210116203533;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3577965;1694788;0;0;3;-81;LTE;404;40;52303;904222;51;265;-81;-9;112;4;1;3;13.041989;80.23916515;2100;390;null;null;null;null;;;null;null;null;null;null;
70;20210116203534;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3577965;1694788;0;0;3;-81;LTE;404;40;52303;904222;51;265;-81;-9;112;4;1;3;13.04199234;80.23917405;2100;390;null;null;null;null;;;null;null;null;null;null;
71;20210116203535;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-81;LTE;404;40;52303;904222;51;265;-81;-9;112;4;1;3;13.04199477;80.23918313;2100;390;null;null;null;null;;;null;null;null;null;null;
72;20210116203536;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3578258;1695049;0;0;3;-84;LTE;404;40;52303;941524;52;437;-84;-8;122;4;1;3;13.04199455;80.23919099;2100;390;null;null;null;null;;;null;null;null;null;null;
73;20210116203537;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-84;LTE;404;40;52303;941524;52;437;-84;-8;88;4;1;9;13.04199377;80.23919923;2100;390;null;null;null;null;;;null;null;null;null;null;
74;20210116203538;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-84;LTE;404;40;52303;941524;52;437;-84;-8;88;4;1;9;13.04199297;80.2392089;2100;390;null;null;null;null;;;null;null;null;null;null;
75;20210116203539;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-88;LTE;404;40;52303;941524;52;437;-87;-11;88;3;1;9;13.04199192;80.23921861;2100;390;null;null;null;null;;;null;null;null;null;null;
76;20210116203540;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-88;LTE;404;40;52303;941524;52;437;-87;-11;88;3;1;9;13.04199015;80.23922821;2100;390;null;null;null;null;;;null;null;null;null;null;
77;20210116203541;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-87;LTE;404;40;52303;941524;52;437;-85;-12;68;4;1;9;13.04198746;80.23923688;2100;390;null;null;null;null;;;null;null;null;null;null;
78;20210116203542;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-87;LTE;404;40;52303;941524;52;437;-85;-12;68;4;1;9;13.04198234;80.23924587;2100;390;null;null;null;null;;;null;null;null;null;null;
79;20210116203543;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;3;-87;LTE;404;40;52303;941524;52;437;-85;-12;68;4;1;9;13.04197477;80.23925839;2100;390;null;null;null;null;;;null;null;null;null;null;
80;20210116203544;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578258;1695049;0;0;4;-91;LTE;404;40;52303;941524;52;437;-84;-8;68;4;1;9;13.04196879;80.23927035;2100;390;null;null;null;null;;;null;null;null;null;null;
81;20210116203545;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578356;1695221;0;0;4;-91;LTE;404;40;52303;941524;52;437;-84;-8;68;4;1;9;13.04196327;80.23928216;2100;390;null;null;null;null;;;null;null;null;null;null;
82;20210116203546;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3578356;1695221;0;0;4;-91;LTE;404;40;52303;941524;52;437;-84;-8;68;4;1;9;13.04195811;80.23929282;2100;390;null;null;null;null;;;null;null;null;null;null;
83;20210116203547;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578356;1695221;0;0;4;-87;LTE;404;40;52303;941524;52;437;-85;-10;68;4;1;9;13.04195582;80.23930024;2100;390;null;null;null;null;;;null;null;null;null;null;
84;20210116203548;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3578356;1695221;0;0;4;-87;LTE;404;40;52303;941524;52;437;-85;-10;68;4;1;9;13.04195519;80.23930731;2100;390;null;null;null;null;;;null;null;null;null;null;
85;20210116203549;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3583294;1698055;0;0;4;-87;LTE;404;40;52303;941524;52;437;-85;-10;68;4;1;9;13.04195648;80.23931607;2100;390;null;null;null;null;;;null;null;null;null;null;
86;20210116203550;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3584526;1699171;0;0;4;-85;LTE;404;40;52303;941524;52;437;-85;-11;62;4;1;9;13.04195685;80.2393263;2100;390;null;null;null;null;;;null;null;null;null;null;
87;20210116203551;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3584526;1699171;0;0;4;-85;LTE;404;40;52303;941524;52;437;-85;-11;62;4;1;9;13.04195427;80.2393339;2100;390;null;null;null;null;;;null;null;null;null;null;
88;20210116203552;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3584526;1699171;0;0;4;-85;LTE;404;40;52303;941524;52;437;-85;-11;62;4;1;9;13.04194804;80.23934263;2100;390;null;null;null;null;;;null;null;null;null;null;
89;20210116203553;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3584526;1699171;0;0;4;-84;LTE;404;40;52303;941524;52;437;-78;-9;16;4;1;9;13.0419455;80.23935179;2100;390;null;null;null;null;;;null;null;null;null;null;
90;20210116203554;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3584526;1699171;0;0;4;-84;LTE;404;40;52303;941524;52;437;-78;-9;16;4;1;9;13.04194049;80.2393608;2100;390;null;null;null;null;;;null;null;null;null;null;
91;20210116203555;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3584526;1699171;0;0;4;-84;LTE;404;40;52303;941524;52;437;-83;-11;16;4;1;9;13.04193355;80.23937109;2100;390;null;null;null;null;;;null;null;null;null;null;
92;20210116203556;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3586843;1705892;0;0;4;-84;LTE;404;40;52303;941524;52;437;-83;-11;16;4;1;9;13.04192784;80.23937912;2100;390;null;null;null;null;;;null;null;null;null;null;
93;20210116203557;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3587375;1707476;0;0;4;-84;LTE;404;40;52303;941524;52;437;-83;-11;14;4;1;9;13.0419237;80.23938742;2100;390;null;null;null;null;;;null;null;null;null;null;
94;20210116203558;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3587375;1707476;0;0;3;-85;LTE;404;40;52303;941524;52;437;-83;-11;14;4;1;9;13.04192079;80.23939914;2100;390;null;null;null;null;;;null;null;null;null;null;
95;20210116203559;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588495;1708712;0;0;3;-85;LTE;404;40;52303;941524;52;437;-83;-11;14;4;1;9;13.04191679;80.23940626;2100;390;null;null;null;null;;;null;null;null;null;null;
96;20210116203600;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3588627;1708784;0;0;3;-84;LTE;404;40;52303;941524;52;437;-84;-12;14;4;1;9;13.04191298;80.23941693;2100;390;null;null;null;null;;;null;null;null;null;null;
97;20210116203601;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;INOUT;3588627;1708784;0;0;3;-84;LTE;404;40;52303;941524;52;437;-84;-12;14;4;1;9;13.04190795;80.23942718;2100;390;null;null;null;null;;;null;null;null;null;null;
98;20210116203602;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-83;LTE;404;40;52303;941524;52;437;-80;-6;30;4;1;9;13.04190117;80.23943721;2100;390;null;null;null;null;;;null;null;null;null;null;
99;20210116203603;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-83;LTE;404;40;52303;941524;52;437;-80;-6;30;4;1;9;13.04189593;80.23944607;2100;390;null;null;null;null;;;null;null;null;null;null;
100;20210116203604;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-83;LTE;404;40;52303;941524;52;437;-80;-6;30;4;1;9;13.04189239;80.23945303;2100;390;null;null;null;null;;;null;null;null;null;null;
101;20210116203605;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-82;LTE;404;40;52303;941524;52;437;-85;-11;30;4;1;9;13.0418898;80.23946056;2100;390;null;null;null;null;;;null;null;null;null;null;
102;20210116203606;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-82;LTE;404;40;52303;941524;52;437;-85;-11;28;4;1;9;13.04188765;80.23946847;2100;390;null;null;null;null;;;null;null;null;null;null;
103;20210116203607;READY;IND airtel;40440;0;LTE;IDLE;CONNECTED;NONE;3588627;1708784;0;0;3;-84;LTE;404;40;52303;941524;52;437;-83;-8;28;4;1;9;13.0418861;80.23947754;2100;390;null;null;null;null;;;null;null;null;null;null;
