report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
0;20210113061530;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-74;LTE;405;52;8006;908228;23;221;-78;-9;-20;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
1;20210113061531;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-74;LTE;405;52;8006;908228;23;221;-78;-9;-20;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
2;20210113061532;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-74;LTE;405;52;8006;908228;23;221;-78;-9;8;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
3;20210113061533;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-74;LTE;405;52;8006;908228;23;221;-78;-9;8;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
4;20210113061534;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-74;LTE;405;52;8006;908228;23;221;-78;-9;44;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
5;20210113061535;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-77;-8;44;4;0;-1;-1.0;-1.0;1800;1457;null;null;null;null;;;null;null;null;null;null;
6;20210113061536;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-77;-8;30;4;1;7;25.61748409;85.17527893;1800;1457;null;null;null;null;;;null;null;null;null;null;
7;20210113061537;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-77;-8;30;4;1;9;25.61746166;85.17528179;1800;1457;null;null;null;null;;;null;null;null;null;null;
8;20210113061538;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-75;-10;30;4;1;9;25.61744671;85.17528871;1800;1457;null;null;null;null;;;null;null;null;null;null;
9;20210113061539;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-75;-10;30;4;1;10;25.61744194;85.17530234;1800;1457;null;null;null;null;;;null;null;null;null;null;
10;20210113061540;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-81;LTE;405;52;8006;908228;23;221;-75;-10;30;4;1;10;25.61741978;85.17530748;1800;1457;null;null;null;null;;;null;null;null;null;null;
11;20210113061541;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-77;LTE;405;52;8006;908228;23;221;-79;-12;30;4;1;12;25.61741386;85.17532913;1800;1457;null;null;null;null;;;null;null;null;null;null;
12;20210113061542;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;6;-77;LTE;405;52;8006;908228;23;221;-79;-12;30;4;1;14;25.61741469;85.1753025;1800;1457;null;null;null;null;;;null;null;null;null;null;
13;20210113061543;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-77;LTE;405;52;8006;908228;23;221;-73;-7;16;4;1;15;25.61742205;85.17513475;1800;1457;null;null;null;null;;;null;null;null;null;null;
14;20210113061544;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-77;LTE;405;52;8006;908228;23;221;-73;-7;16;4;1;17;25.61735475;85.17522409;1800;1457;null;null;null;null;;;null;null;null;null;null;
15;20210113061545;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-79;LTE;405;52;8006;908228;23;221;-74;-8;36;4;1;19;25.61739951;85.17522102;1800;1457;null;null;null;null;;;null;null;null;null;null;
16;20210113061546;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-79;LTE;405;52;8006;908228;23;221;-74;-8;36;4;1;16;25.61740911;85.17527664;1800;1457;null;null;null;null;;;null;null;null;null;null;
17;20210113061547;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-79;LTE;405;52;8006;908228;23;221;-74;-8;36;4;1;14;25.61742174;85.17526206;1800;1457;null;null;null;null;;;null;null;null;null;null;
18;20210113061548;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-77;LTE;405;52;8006;908228;23;221;-77;-13;36;4;1;12;25.61738004;85.17526288;1800;1457;null;null;null;null;;;null;null;null;null;null;
19;20210113061549;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-77;LTE;405;52;8006;908228;23;221;-77;-13;36;4;1;7;25.61744179;85.17523185;1800;1457;null;null;null;null;;;null;null;null;null;null;
20;20210113061550;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-75;-8;36;4;1;6;25.61745203;85.17522012;1800;1457;null;null;null;null;;;null;null;null;null;null;
21;20210113061551;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-75;-8;36;4;1;6;25.61747706;85.17518287;1800;1457;null;null;null;null;;;null;null;null;null;null;
22;20210113061552;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-75;-8;36;4;1;5;25.61751617;85.17516663;1800;1457;null;null;null;null;;;null;null;null;null;null;
23;20210113061553;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-76;-10;36;4;1;5;25.61751255;85.17516938;1800;1457;null;null;null;null;;;null;null;null;null;null;
24;20210113061554;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-76;-10;36;4;1;5;25.61751175;85.17515712;1800;1457;null;null;null;null;;;null;null;null;null;null;
25;20210113061555;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-80;LTE;405;52;8006;908228;23;221;-76;-10;36;4;1;5;25.61750294;85.1751537;1800;1457;null;null;null;null;;;null;null;null;null;null;
26;20210113061556;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-81;LTE;405;52;8006;908228;23;221;-82;-9;36;4;1;5;25.61747629;85.1751429;1800;1457;null;null;null;null;;;null;null;null;null;null;
27;20210113061557;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-81;LTE;405;52;8006;908228;23;221;-82;-9;38;4;1;6;25.61744948;85.17513181;1800;1457;null;null;null;null;;;null;null;null;null;null;
28;20210113061558;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-81;LTE;405;52;8006;908228;23;221;-89;-14;38;4;1;6;25.61742188;85.17513184;1800;1457;null;null;null;null;;;null;null;null;null;null;
29;20210113061559;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;3;-81;LTE;405;52;8006;908228;23;221;-89;-14;38;4;1;6;25.61739551;85.1751323;1800;1457;null;null;null;null;;;null;null;null;null;null;
30;20210113061600;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;4;-81;LTE;405;52;8006;908228;23;221;-87;-13;-12;4;1;6;25.61737117;85.17511978;1800;1457;null;null;null;null;;;null;null;null;null;null;
31;20210113061601;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;6;4;-81;LTE;405;52;8006;908228;23;221;-87;-13;-12;4;1;7;25.61734736;85.17510793;1800;1457;null;null;null;null;;;null;null;null;null;null;
32;20210113061602;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;-12;4;1;8;25.61731546;85.17510096;1800;1457;null;null;null;null;;;null;null;null;null;null;
33;20210113061603;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;-12;4;1;6;25.61727199;85.17508632;1800;1457;null;null;null;null;;;null;null;null;null;null;
34;20210113061604;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;5;25.617237;85.17508633;1800;1457;null;null;null;null;;;null;null;null;null;null;
35;20210113061605;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;5;25.61720743;85.17507987;1800;1457;null;null;null;null;;;null;null;null;null;null;
36;20210113061606;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;6;25.61717606;85.17507366;1800;1457;null;null;null;null;;;null;null;null;null;null;
37;20210113061607;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;7;25.61716732;85.17507762;1800;1457;null;null;null;null;;;null;null;null;null;null;
38;20210113061608;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;9;25.61715332;85.1750764;1800;1457;null;null;null;null;;;null;null;null;null;null;
39;20210113061609;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;9;25.61713163;85.17506882;1800;1457;null;null;null;null;;;null;null;null;null;null;
40;20210113061610;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;11;25.61711333;85.17505998;1800;1457;null;null;null;null;;;null;null;null;null;null;
41;20210113061611;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;4;-84;LTE;405;52;8006;908228;23;221;-86;-15;2147483647;4;1;12;25.61709522;85.17505075;1800;1457;null;null;null;null;;;null;null;null;null;null;
42;20210113061612;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;13;25.61708511;85.17505565;1800;1457;null;null;null;null;;;null;null;null;null;null;
43;20210113061613;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;15;25.61707504;85.17506061;1800;1457;null;null;null;null;;;null;null;null;null;null;
44;20210113061614;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;15;25.61707289;85.17505268;1800;1457;null;null;null;null;;;null;null;null;null;null;
45;20210113061615;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;13;25.61706284;85.17504483;1800;1457;null;null;null;null;;;null;null;null;null;null;
46;20210113061616;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;7;25.61703599;85.17502276;1800;1457;null;null;null;null;;;null;null;null;null;null;
47;20210113061617;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;7;25.61702569;85.17497886;1800;1457;null;null;null;null;;;null;null;null;null;null;
48;20210113061618;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;8;25.61702334;85.17493765;1800;1457;null;null;null;null;;;null;null;null;null;null;
49;20210113061619;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;9;25.61702355;85.17491158;1800;1457;null;null;null;null;;;null;null;null;null;null;
50;20210113061620;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;10;25.61702675;85.17488703;1800;1457;null;null;null;null;;;null;null;null;null;null;
51;20210113061621;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;11;25.61703271;85.17486199;1800;1457;null;null;null;null;;;null;null;null;null;null;
52;20210113061622;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;6;-97;LTE;405;52;8006;908228;22;220;-91;-9;2147483647;4;1;12;25.61704514;85.17483485;1800;1457;null;null;null;null;;;null;null;null;null;null;
53;20210113061623;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;11;25.61706498;85.17479613;1800;1457;null;null;null;null;;;null;null;null;null;null;
54;20210113061624;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;12;25.61708511;85.17474479;1800;1457;null;null;null;null;;;null;null;null;null;null;
55;20210113061625;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;15;25.61710324;85.17469377;1800;1457;null;null;null;null;;;null;null;null;null;null;
56;20210113061626;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;15;25.6171218;85.17464778;1800;1457;null;null;null;null;;;null;null;null;null;null;
57;20210113061627;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;14;25.61712189;85.17458888;1800;1457;null;null;null;null;;;null;null;null;null;null;
58;20210113061628;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;11;25.61716569;85.17452305;1800;1457;null;null;null;null;;;null;null;null;null;null;
59;20210113061629;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;10;25.61716945;85.17449588;1800;1457;null;null;null;null;;;null;null;null;null;null;
60;20210113061630;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;10;25.6171871;85.17445535;1800;1457;null;null;null;null;;;null;null;null;null;null;
61;20210113061631;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;9;25.61717392;85.17439893;1800;1457;null;null;null;null;;;null;null;null;null;null;
62;20210113061632;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;9;25.61715034;85.1743339;1800;1457;null;null;null;null;;;null;null;null;null;null;
63;20210113061633;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;5;5;-98;LTE;405;52;8006;908228;22;220;-91;-13;2147483647;4;1;8;25.61715612;85.17429362;1800;1457;null;null;null;null;;;null;null;null;null;null;
64;20210113061634;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;8;25.61714747;85.17422309;1800;1457;null;null;null;null;;;null;null;null;null;null;
65;20210113061635;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;8;25.6171441;85.17416794;1800;1457;null;null;null;null;;;null;null;null;null;null;
66;20210113061636;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;8;25.61713493;85.17411215;1800;1457;null;null;null;null;;;null;null;null;null;null;
67;20210113061637;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;10;25.61712572;85.17404876;1800;1457;null;null;null;null;;;null;null;null;null;null;
68;20210113061638;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;11;25.61710928;85.17398652;1800;1457;null;null;null;null;;;null;null;null;null;null;
69;20210113061639;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;12;25.61710746;85.17390723;1800;1457;null;null;null;null;;;null;null;null;null;null;
70;20210113061640;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;13;25.61709137;85.17384133;1800;1457;null;null;null;null;;;null;null;null;null;null;
71;20210113061641;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;11;25.6170966;85.17377586;1800;1457;null;null;null;null;;;null;null;null;null;null;
72;20210113061642;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;10;25.6170254;85.17373748;1800;1457;null;null;null;null;;;null;null;null;null;null;
73;20210113061643;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-85;LTE;405;52;8006;906357;25;435;-78;-11;2147483647;4;1;9;25.61698121;85.173676;1800;1457;null;null;null;null;;;null;null;null;null;null;
74;20210113061644;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;9;25.61693871;85.17360505;1800;1457;null;null;null;null;;;null;null;null;null;null;
75;20210113061645;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;8;25.61691436;85.17354473;1800;1457;null;null;null;null;;;null;null;null;null;null;
76;20210113061646;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;8;25.61688895;85.17349382;1800;1457;null;null;null;null;;;null;null;null;null;null;
77;20210113061647;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;8;25.61686371;85.17343359;1800;1457;null;null;null;null;;;null;null;null;null;null;
78;20210113061648;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;8;25.61683253;85.17338314;1800;1457;null;null;null;null;;;null;null;null;null;null;
79;20210113061649;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;8;25.61682363;85.17332591;1800;1457;null;null;null;null;;;null;null;null;null;null;
80;20210113061650;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;12;25.61681082;85.17327214;1800;1457;null;null;null;null;;;null;null;null;null;null;
81;20210113061651;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;12;25.61678237;85.17321347;1800;1457;null;null;null;null;;;null;null;null;null;null;
82;20210113061652;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;12;25.61677084;85.17315758;1800;1457;null;null;null;null;;;null;null;null;null;null;
83;20210113061653;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;12;25.61676875;85.17311065;1800;1457;null;null;null;null;;;null;null;null;null;null;
84;20210113061654;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;8;0;13;-83;LTE;405;52;8006;906357;25;435;-80;-14;2147483647;4;1;12;25.61678613;85.17305712;1800;1457;null;null;null;null;;;null;null;null;null;null;
85;20210113061655;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;11;25.61675743;85.17304992;1800;1457;null;null;null;null;;;null;null;null;null;null;
86;20210113061656;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;11;25.61677813;85.17300715;1800;1457;null;null;null;null;;;null;null;null;null;null;
87;20210113061657;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;11;25.6167741;85.1729579;1800;1457;null;null;null;null;;;null;null;null;null;null;
88;20210113061658;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61674804;85.17292588;1800;1457;null;null;null;null;;;null;null;null;null;null;
89;20210113061659;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61672629;85.17290144;1800;1457;null;null;null;null;;;null;null;null;null;null;
90;20210113061700;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61670125;85.17287587;1800;1457;null;null;null;null;;;null;null;null;null;null;
91;20210113061701;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61667877;85.17284233;1800;1457;null;null;null;null;;;null;null;null;null;null;
92;20210113061702;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61665825;85.1728001;1800;1457;null;null;null;null;;;null;null;null;null;null;
93;20210113061703;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61664562;85.17275461;1800;1457;null;null;null;null;;;null;null;null;null;null;
94;20210113061704;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61664087;85.1727139;1800;1457;null;null;null;null;;;null;null;null;null;null;
95;20210113061705;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;6;-88;LTE;405;52;8006;906357;25;435;-87;-12;2147483647;4;1;12;25.61663995;85.1726671;1800;1457;null;null;null;null;;;null;null;null;null;null;
96;20210113061706;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61663686;85.17262247;1800;1457;null;null;null;null;;;null;null;null;null;null;
97;20210113061707;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61663775;85.17257774;1800;1457;null;null;null;null;;;null;null;null;null;null;
98;20210113061708;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61664939;85.17253671;1800;1457;null;null;null;null;;;null;null;null;null;null;
99;20210113061709;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61666308;85.17249777;1800;1457;null;null;null;null;;;null;null;null;null;null;
100;20210113061710;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61672939;85.17241242;1800;1457;null;null;null;null;;;null;null;null;null;null;
101;20210113061711;READY;airtel;40552;0;LTE;IDLE;DISCONNECTED;DORMANT;2148298;1170680;0;0;2;-81;LTE;405;52;8006;906490;21;192;-77;-9;2147483647;4;1;13;25.61674095;85.17236273;1800;1457;null;null;null;null;;;null;null;null;null;null;
